edge_id,from_atom_id,to_atom_id,relation_type,relation_subtype,weight,confidence,source_rule_ids,notes
edge:vm_vpr:VPR-0165:B__platform_aligned__vm_vps:VPS-0007:P,vm_vpr:VPR-0165:B,vm_vps:VPS-0007:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0165:B__platform_aligned__vm_vps:VPS-0012:P,vm_vpr:VPR-0165:B,vm_vps:VPS-0012:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0165:B__platform_aligned__vm_vps:VPS-0018:P,vm_vpr:VPR-0165:B,vm_vps:VPS-0018:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0165:B__platform_aligned__vm_vps:VPS-0024:P,vm_vpr:VPR-0165:B,vm_vps:VPS-0024:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:A__platform_aligned__vm_lsm:LSM-0002:S,vm_vpr:VPR-0166:A,vm_lsm:LSM-0002:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:A__platform_aligned__vm_lsm:LSM-0004:S,vm_vpr:VPR-0166:A,vm_lsm:LSM-0004:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:A__platform_aligned__vm_lsm:LSM-0005:S,vm_vpr:VPR-0166:A,vm_lsm:LSM-0005:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:A__platform_aligned__vm_lsm:LSM-0007:S,vm_vpr:VPR-0166:A,vm_lsm:LSM-0007:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:A__platform_aligned__vm_lsm:LSM-0009:S,vm_vpr:VPR-0166:A,vm_lsm:LSM-0009:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:A__platform_aligned__vm_vps:VPS-0005:P,vm_vpr:VPR-0166:A,vm_vps:VPS-0005:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:A__platform_aligned__vm_vps:VPS-0007:P,vm_vpr:VPR-0166:A,vm_vps:VPS-0007:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:A__platform_aligned__vm_vps:VPS-0012:P,vm_vpr:VPR-0166:A,vm_vps:VPS-0012:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:A__platform_aligned__vm_vps:VPS-0018:P,vm_vpr:VPR-0166:A,vm_vps:VPS-0018:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:A__platform_aligned__vm_vps:VPS-0024:P,vm_vpr:VPR-0166:A,vm_vps:VPS-0024:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:B__platform_aligned__vm_lsm:LSM-0002:S,vm_vpr:VPR-0166:B,vm_lsm:LSM-0002:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:B__platform_aligned__vm_lsm:LSM-0004:S,vm_vpr:VPR-0166:B,vm_lsm:LSM-0004:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:B__platform_aligned__vm_lsm:LSM-0005:S,vm_vpr:VPR-0166:B,vm_lsm:LSM-0005:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:B__platform_aligned__vm_lsm:LSM-0007:S,vm_vpr:VPR-0166:B,vm_lsm:LSM-0007:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:B__platform_aligned__vm_lsm:LSM-0009:S,vm_vpr:VPR-0166:B,vm_lsm:LSM-0009:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:B__platform_aligned__vm_vps:VPS-0005:P,vm_vpr:VPR-0166:B,vm_vps:VPS-0005:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:B__platform_aligned__vm_vps:VPS-0007:P,vm_vpr:VPR-0166:B,vm_vps:VPS-0007:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:B__platform_aligned__vm_vps:VPS-0012:P,vm_vpr:VPR-0166:B,vm_vps:VPS-0012:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:B__platform_aligned__vm_vps:VPS-0018:P,vm_vpr:VPR-0166:B,vm_vps:VPS-0018:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0166:B__platform_aligned__vm_vps:VPS-0024:P,vm_vpr:VPR-0166:B,vm_vps:VPS-0024:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:A__platform_aligned__vm_lsm:LSM-0002:S,vm_vpr:VPR-0167:A,vm_lsm:LSM-0002:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:A__platform_aligned__vm_lsm:LSM-0004:S,vm_vpr:VPR-0167:A,vm_lsm:LSM-0004:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:A__platform_aligned__vm_lsm:LSM-0005:S,vm_vpr:VPR-0167:A,vm_lsm:LSM-0005:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:A__platform_aligned__vm_lsm:LSM-0007:S,vm_vpr:VPR-0167:A,vm_lsm:LSM-0007:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:A__platform_aligned__vm_lsm:LSM-0009:S,vm_vpr:VPR-0167:A,vm_lsm:LSM-0009:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:A__platform_aligned__vm_vps:VPS-0005:P,vm_vpr:VPR-0167:A,vm_vps:VPS-0005:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:A__platform_aligned__vm_vps:VPS-0007:P,vm_vpr:VPR-0167:A,vm_vps:VPS-0007:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:A__platform_aligned__vm_vps:VPS-0012:P,vm_vpr:VPR-0167:A,vm_vps:VPS-0012:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:A__platform_aligned__vm_vps:VPS-0018:P,vm_vpr:VPR-0167:A,vm_vps:VPS-0018:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:A__platform_aligned__vm_vps:VPS-0024:P,vm_vpr:VPR-0167:A,vm_vps:VPS-0024:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:B__platform_aligned__vm_lsm:LSM-0002:S,vm_vpr:VPR-0167:B,vm_lsm:LSM-0002:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:B__platform_aligned__vm_lsm:LSM-0004:S,vm_vpr:VPR-0167:B,vm_lsm:LSM-0004:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:B__platform_aligned__vm_lsm:LSM-0005:S,vm_vpr:VPR-0167:B,vm_lsm:LSM-0005:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:B__platform_aligned__vm_lsm:LSM-0007:S,vm_vpr:VPR-0167:B,vm_lsm:LSM-0007:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:B__platform_aligned__vm_lsm:LSM-0009:S,vm_vpr:VPR-0167:B,vm_lsm:LSM-0009:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:B__platform_aligned__vm_vps:VPS-0005:P,vm_vpr:VPR-0167:B,vm_vps:VPS-0005:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:B__platform_aligned__vm_vps:VPS-0007:P,vm_vpr:VPR-0167:B,vm_vps:VPS-0007:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:B__platform_aligned__vm_vps:VPS-0012:P,vm_vpr:VPR-0167:B,vm_vps:VPS-0012:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:B__platform_aligned__vm_vps:VPS-0018:P,vm_vpr:VPR-0167:B,vm_vps:VPS-0018:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0167:B__platform_aligned__vm_vps:VPS-0024:P,vm_vpr:VPR-0167:B,vm_vps:VPS-0024:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:A__platform_aligned__vm_lsm:LSM-0002:S,vm_vpr:VPR-0168:A,vm_lsm:LSM-0002:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:A__platform_aligned__vm_lsm:LSM-0004:S,vm_vpr:VPR-0168:A,vm_lsm:LSM-0004:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:A__platform_aligned__vm_lsm:LSM-0005:S,vm_vpr:VPR-0168:A,vm_lsm:LSM-0005:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:A__platform_aligned__vm_lsm:LSM-0007:S,vm_vpr:VPR-0168:A,vm_lsm:LSM-0007:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:A__platform_aligned__vm_lsm:LSM-0009:S,vm_vpr:VPR-0168:A,vm_lsm:LSM-0009:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:A__platform_aligned__vm_vps:VPS-0005:P,vm_vpr:VPR-0168:A,vm_vps:VPS-0005:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:A__platform_aligned__vm_vps:VPS-0007:P,vm_vpr:VPR-0168:A,vm_vps:VPS-0007:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:A__platform_aligned__vm_vps:VPS-0012:P,vm_vpr:VPR-0168:A,vm_vps:VPS-0012:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:A__platform_aligned__vm_vps:VPS-0018:P,vm_vpr:VPR-0168:A,vm_vps:VPS-0018:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:A__platform_aligned__vm_vps:VPS-0024:P,vm_vpr:VPR-0168:A,vm_vps:VPS-0024:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:B__platform_aligned__vm_lsm:LSM-0002:S,vm_vpr:VPR-0168:B,vm_lsm:LSM-0002:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:B__platform_aligned__vm_lsm:LSM-0004:S,vm_vpr:VPR-0168:B,vm_lsm:LSM-0004:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:B__platform_aligned__vm_lsm:LSM-0005:S,vm_vpr:VPR-0168:B,vm_lsm:LSM-0005:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:B__platform_aligned__vm_lsm:LSM-0007:S,vm_vpr:VPR-0168:B,vm_lsm:LSM-0007:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:B__platform_aligned__vm_lsm:LSM-0009:S,vm_vpr:VPR-0168:B,vm_lsm:LSM-0009:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:B__platform_aligned__vm_vps:VPS-0005:P,vm_vpr:VPR-0168:B,vm_vps:VPS-0005:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:B__platform_aligned__vm_vps:VPS-0007:P,vm_vpr:VPR-0168:B,vm_vps:VPS-0007:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:B__platform_aligned__vm_vps:VPS-0012:P,vm_vpr:VPR-0168:B,vm_vps:VPS-0012:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:B__platform_aligned__vm_vps:VPS-0018:P,vm_vpr:VPR-0168:B,vm_vps:VPS-0018:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0168:B__platform_aligned__vm_vps:VPS-0024:P,vm_vpr:VPR-0168:B,vm_vps:VPS-0024:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:A__platform_aligned__vm_lsm:LSM-0002:S,vm_vpr:VPR-0169:A,vm_lsm:LSM-0002:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:A__platform_aligned__vm_lsm:LSM-0004:S,vm_vpr:VPR-0169:A,vm_lsm:LSM-0004:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:A__platform_aligned__vm_lsm:LSM-0005:S,vm_vpr:VPR-0169:A,vm_lsm:LSM-0005:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:A__platform_aligned__vm_lsm:LSM-0007:S,vm_vpr:VPR-0169:A,vm_lsm:LSM-0007:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:A__platform_aligned__vm_lsm:LSM-0009:S,vm_vpr:VPR-0169:A,vm_lsm:LSM-0009:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:A__platform_aligned__vm_vps:VPS-0005:P,vm_vpr:VPR-0169:A,vm_vps:VPS-0005:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:A__platform_aligned__vm_vps:VPS-0007:P,vm_vpr:VPR-0169:A,vm_vps:VPS-0007:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:A__platform_aligned__vm_vps:VPS-0012:P,vm_vpr:VPR-0169:A,vm_vps:VPS-0012:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:A__platform_aligned__vm_vps:VPS-0018:P,vm_vpr:VPR-0169:A,vm_vps:VPS-0018:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:A__platform_aligned__vm_vps:VPS-0024:P,vm_vpr:VPR-0169:A,vm_vps:VPS-0024:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:B__platform_aligned__vm_lsm:LSM-0002:S,vm_vpr:VPR-0169:B,vm_lsm:LSM-0002:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:B__platform_aligned__vm_lsm:LSM-0004:S,vm_vpr:VPR-0169:B,vm_lsm:LSM-0004:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:B__platform_aligned__vm_lsm:LSM-0005:S,vm_vpr:VPR-0169:B,vm_lsm:LSM-0005:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:B__platform_aligned__vm_lsm:LSM-0007:S,vm_vpr:VPR-0169:B,vm_lsm:LSM-0007:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:B__platform_aligned__vm_lsm:LSM-0009:S,vm_vpr:VPR-0169:B,vm_lsm:LSM-0009:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:B__platform_aligned__vm_vps:VPS-0005:P,vm_vpr:VPR-0169:B,vm_vps:VPS-0005:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:B__platform_aligned__vm_vps:VPS-0007:P,vm_vpr:VPR-0169:B,vm_vps:VPS-0007:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:B__platform_aligned__vm_vps:VPS-0012:P,vm_vpr:VPR-0169:B,vm_vps:VPS-0012:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:B__platform_aligned__vm_vps:VPS-0018:P,vm_vpr:VPR-0169:B,vm_vps:VPS-0018:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0169:B__platform_aligned__vm_vps:VPS-0024:P,vm_vpr:VPR-0169:B,vm_vps:VPS-0024:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:A__platform_aligned__vm_lsm:LSM-0002:S,vm_vpr:VPR-0170:A,vm_lsm:LSM-0002:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:A__platform_aligned__vm_lsm:LSM-0004:S,vm_vpr:VPR-0170:A,vm_lsm:LSM-0004:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:A__platform_aligned__vm_lsm:LSM-0005:S,vm_vpr:VPR-0170:A,vm_lsm:LSM-0005:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:A__platform_aligned__vm_lsm:LSM-0007:S,vm_vpr:VPR-0170:A,vm_lsm:LSM-0007:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:A__platform_aligned__vm_lsm:LSM-0009:S,vm_vpr:VPR-0170:A,vm_lsm:LSM-0009:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:A__platform_aligned__vm_vps:VPS-0005:P,vm_vpr:VPR-0170:A,vm_vps:VPS-0005:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:A__platform_aligned__vm_vps:VPS-0007:P,vm_vpr:VPR-0170:A,vm_vps:VPS-0007:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:A__platform_aligned__vm_vps:VPS-0012:P,vm_vpr:VPR-0170:A,vm_vps:VPS-0012:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:A__platform_aligned__vm_vps:VPS-0018:P,vm_vpr:VPR-0170:A,vm_vps:VPS-0018:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:A__platform_aligned__vm_vps:VPS-0024:P,vm_vpr:VPR-0170:A,vm_vps:VPS-0024:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:B__platform_aligned__vm_lsm:LSM-0002:S,vm_vpr:VPR-0170:B,vm_lsm:LSM-0002:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:B__platform_aligned__vm_lsm:LSM-0004:S,vm_vpr:VPR-0170:B,vm_lsm:LSM-0004:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:B__platform_aligned__vm_lsm:LSM-0005:S,vm_vpr:VPR-0170:B,vm_lsm:LSM-0005:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:B__platform_aligned__vm_lsm:LSM-0007:S,vm_vpr:VPR-0170:B,vm_lsm:LSM-0007:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:B__platform_aligned__vm_lsm:LSM-0009:S,vm_vpr:VPR-0170:B,vm_lsm:LSM-0009:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:B__platform_aligned__vm_vps:VPS-0005:P,vm_vpr:VPR-0170:B,vm_vps:VPS-0005:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:B__platform_aligned__vm_vps:VPS-0007:P,vm_vpr:VPR-0170:B,vm_vps:VPS-0007:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:B__platform_aligned__vm_vps:VPS-0012:P,vm_vpr:VPR-0170:B,vm_vps:VPS-0012:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:B__platform_aligned__vm_vps:VPS-0018:P,vm_vpr:VPR-0170:B,vm_vps:VPS-0018:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0170:B__platform_aligned__vm_vps:VPS-0024:P,vm_vpr:VPR-0170:B,vm_vps:VPS-0024:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
